Comment.id|Person.id
1030792156933|26388279066662
1030792156934|2199023255637
1030792156935|10995116277820
962072680220|21990232555571
962072680221|17592186044504
962072680222|13194139533331
962072680223|13194139533331
962072680224|94
962072680225|15393162788893
962072680226|10995116277788
962072680227|10995116277788
962072680228|15393162788893
962072680229|19791209299968
824633726759|15393162788922
824633726760|24189255811103
824633726761|21990232555571
824633726762|13194139533391
824633726763|2199023255637
824633726764|13194139533391
824633726765|24189255811103
824633726766|15393162788893
1030792156998|6597069766693
1030792156999|21990232555617
1030792157000|19791209299968
1030792157001|13194139533320
1030792157002|13194139533320
1030792157064|13194139533331
1030792157065|28587302322247
1030792157066|15393162788893
1030792157067|19791209300058
1030792157068|19791209300058
1030792157069|17592186044504
1030792157070|6597069766693
1030792157071|13194139533344
1030792157072|8796093022297
1030792157073|15393162788893
1030792157074|21990232555571
1030792157075|2199023255562
1030792157076|19791209300004
1030792157077|17592186044504
1030792157078|13194139533331
1030792157079|28587302322247
1030792157080|15393162788922
1030792157081|19791209300021
1030792157133|10995116277820
1030792157134|8796093022297
1030792157135|15393162788922
1030792157136|24189255811116
1030792157137|13194139533391
1030792157138|2199023255637
1030792157139|19791209300058
1030792157140|13194139533391
1030792157141|19791209300020
1030792157142|17592186044504
1030792157143|26388279066662
1030792157144|21990232555571
1030792157145|19791209300021
1030792157146|2199023255637
1030792157147|13194139533344
1030792157148|19791209300004
1030792157149|10995116277820
1030792157150|21990232555524
1030792157190|94
1030792157191|26388279066662
1030792157192|19791209300021
1030792157193|21990232555524
1030792157194|17592186044425
1030792157195|10995116277820
1030792157196|13194139533331
1030792157197|13194139533331
1030792157198|28587302322247
1030792157199|13194139533320
1030792157200|13194139533391
1030792157201|4398046511163
1030792157202|21990232555524
1030792157203|17592186044504
1030792157204|4398046511163
1030792157205|6597069766693
1030792157206|17592186044425
893353203736|21990232555571
893353203737|17592186044504
893353203738|19791209299968
893353203739|24189255811116
893353203740|15393162788922
893353203741|13194139533344
893353203742|21990232555571
893353203743|13194139533331
893353203744|2199023255562
893353203745|8796093022297
893353203746|94
893353203747|94
893353203748|17592186044504
893353203749|19791209300058
893353203750|2199023255637
893353203751|10995116277820
893353203752|19791209300004
893353203753|10995116277788
893353203754|19791209299968
893353203755|24189255811103
824633727040|13194139533320
824633727041|19791209299968
824633727042|10995116277820
824633727043|13194139533320
824633727044|10995116277820
824633727045|13194139533391
824633727046|8796093022297
824633727047|94
824633727048|15393162788893
824633727049|13194139533391
824633727050|19791209300004
824633727051|10995116277788
824633727052|15393162788922
824633727053|17592186044504
824633727054|13194139533391
824633727055|24189255811116
962072680529|2199023255562
962072680530|13194139533331
962072680531|8796093022297
962072680532|17592186044504
962072680533|94
962072680534|8796093022297
962072680535|17592186044504
962072680537|94
962072680538|21990232555617
962072680539|13194139533320
962072680540|17592186044504
962072680541|21990232555571
962072680542|19791209300020
962072680543|10995116277820
962072680544|15393162788893
962072680545|24189255811103
962072680546|24189255811103
962072680547|13194139533320
962072680548|21990232555571
962072680549|15393162788893
962072680551|24189255811116
962072680553|24189255811103
962072680554|24189255811116
962072680555|2199023255637
962072680556|21990232555617
962072680557|24189255811103
962072680558|19791209300020
962072680559|19791209299968
962072680560|24189255811116
962072680561|13194139533320
962072680562|94
962072680563|24189255811103
962072680564|13194139533391
962072680565|2199023255637
962072680566|10995116277788
962072680567|21990232555571
962072680568|13194139533391
962072680569|19791209300004
962072680570|19791209300058
962072680572|19791209299968
962072680573|13194139533331
962072680574|94
962072680575|15393162788922
962072680576|10995116277788
962072680577|13194139533391
962072680578|13194139533344
962072680579|13194139533331
962072680580|19791209300004
962072680581|15393162788922
962072680582|13194139533331
962072680583|6597069766693
962072680584|13194139533320
962072680585|10995116277788
962072680586|15393162788922
962072680587|19791209300020
962072680588|19791209300058
962072680589|21990232555617
824633727119|19791209300020
824633727120|94
824633727121|13194139533331
824633727122|13194139533331
824633727123|8796093022297
824633727124|17592186044504
824633727125|13194139533331
824633727126|10995116277820
824633727127|2199023255562
824633727128|94
824633727129|2199023255637
824633727130|13194139533344
824633727131|21990232555571
824633727132|10995116277820
824633727134|19791209300020
824633727135|13194139533344
824633727136|13194139533331
962072680610|13194139533344
962072680611|19791209300004
962072680612|15393162788922
962072680613|2199023255562
962072680614|15393162788922
962072680615|24189255811103
962072680616|13194139533331
962072680617|19791209300058
962072680618|17592186044504
962072680619|94
962072680620|13194139533391
962072680621|94
962072680622|8796093022297
962072680623|19791209300020
962072680624|10995116277788
962072680625|6597069766693
962072680626|13194139533320
824633727156|2199023255637
824633727157|13194139533320
824633727158|2199023255637
824633727159|94
824633727160|24189255811116
824633727161|13194139533331
824633727162|13194139533331
824633727163|19791209299968
824633727164|2199023255637
824633727165|2199023255637
824633727166|13194139533391
824633727167|13194139533391
824633727168|19791209299968
962072680642|10995116277788
962072680643|17592186044504
962072680644|15393162788922
962072680647|19791209300004
962072680648|19791209300058
962072680649|8796093022297
962072680650|10995116277788
962072680651|10995116277788
962072680652|21990232555571
962072680653|2199023255637
962072680654|13194139533320
962072680655|94
962072680656|2199023255637
962072680658|19791209300058
962072680659|2199023255637
962072680660|21990232555571
962072680661|13194139533391
962072680662|21990232555571
962072680663|13194139533331
962072680664|19791209300020
962072680665|13194139533344
962072680666|21990232555571
962072680668|10995116277820
962072680669|13194139533344
962072680670|19791209300058
962072680671|13194139533331
962072680672|15393162788893
962072680673|10995116277820
962072680674|15393162788922
962072680675|10995116277788
962072680676|13194139533344
962072680678|24189255811103
962072680679|13194139533320
962072680680|10995116277820
962072680681|6597069766693
962072680682|17592186044504
962072680683|2199023255562
962072680684|19791209299968
962072680685|10995116277820
962072680686|2199023255637
962072680687|19791209300004
962072680688|6597069766693
962072680689|19791209300020
962072680690|10995116277820
962072680691|10995116277820
962072680692|24189255811103
962072680694|13194139533320
962072680695|24189255811116
962072680696|10995116277820
962072680697|10995116277820
962072680698|24189255811116
962072680699|13194139533344
962072680700|21990232555571
962072680701|24189255811103
962072680702|94
962072680703|19791209300058
962072680704|24189255811103
962072680705|13194139533391
962072680706|17592186044504
962072680707|15393162788893
962072680708|10995116277820
962072680709|19791209299968
962072680710|19791209300020
962072680711|2199023255637
824633727242|13194139533331
824633727243|24189255811116
824633727244|17592186044504
824633727245|13194139533344
824633727246|21990232555571
824633727247|10995116277820
962072680961|17592186044425
962072680962|15393162788906
962072680963|17592186044425
962072680964|17592186044459
962072680965|15393162788906
962072680966|17592186044459
962072680967|17592186044459
893353204369|17592186044504
893353204370|13194139533332
893353204371|6597069766725
893353204372|19791209299986
893353204373|4398046511185
893353204377|21990232555524
893353204378|13194139533332
893353204379|24189255811164
893353204380|13194139533344
893353204381|17592186044504
893353204382|6597069766678
893353204383|26388279066636
893353204384|24189255811079
893353204385|13194139533331
893353204386|6597069766678
893353204387|21990232555617
893353204388|6597069766733
893353204389|21990232555617
893353204390|4398046511180
893353204391|15393162788865
893353204392|26388279066636
893353204393|26388279066717
962072681131|21990232555524
962072681132|17592186044425
962072681133|24189255811164
962072681134|13194139533331
962072681135|26388279066636
962072681136|6597069766678
962072681137|15393162788865
962072681138|13194139533332
962072681139|6597069766678
962072681140|17592186044425
962072681141|19791209300004
962072681142|6597069766733
962072681143|15393162788865
962072681144|19791209300004
962072681145|17592186044425
962072681146|15393162788865
962072681339|4398046511180
962072681340|17592186044425
962072681341|17592186044504
962072681342|19791209300020
962072681343|21990232555586
962072681344|19791209300020
962072681345|17592186044504
962072681346|96
962072681347|17592186044425
962072681348|21990232555586
687194774406|17592186044425
687194774407|19791209300020
687194774408|17592186044504
687194774409|17592186044504
687194774410|17592186044425
687194774411|17592186044504
687194774412|96
1099511634848|21990232555617
1099511634849|6597069766695
1099511634850|24189255811171
1099511634851|6597069766695
1099511634852|24189255811079
1099511634853|19791209299984
1099511634854|24189255811171
1099511634855|6597069766695
1099511634856|15393162788911
1099511634857|17592186044461
1099511634858|24189255811140
1099511634859|19791209300020
1099511634860|6597069766719
1099511634861|24189255811140
1030792158164|19791209300004
1030792158165|24189255811099
1030792158166|24189255811099
1030792158167|10995116277788
1030792158168|30786325577784
1030792158169|24189255811099
1030792158170|17592186044461
1030792158171|19791209299984
1030792158172|26388279066662
1030792158173|13194139533320
1030792158174|15393162788866
1030792158175|10995116277788
1030792158176|13194139533332
1030792158177|6597069766695
1030792158178|8796093022297
1030792158179|6597069766711
1030792158180|15393162788866
1030792158181|13194139533320
1030792158182|8796093022297
1030792158183|19791209299984
962072681853|4398046511177
962072681854|6597069766678
962072681855|94
962072681856|6597069766733
962072681857|6597069766733
893353205123|6597069766678
893353205124|6597069766678
893353205125|6597069766678
893353205126|19791209299984
893353205127|19791209299986
893353205128|19791209299984
824633728394|10995116277788
824633728395|19791209299984
824633728396|19791209299986
824633728397|21990232555524
824633728398|21990232555524
824633728399|19791209299986
824633728400|19791209299986
824633728401|15393162788893
824633728402|21990232555524
824633728403|6597069766678
824633728404|4398046511180
824633728405|19791209299984
824633728406|19791209299984
824633728407|19791209299986
824633728408|19791209299984
824633728409|10995116277788
893353205147|15393162788893
893353205148|4398046511180
893353205149|6597069766678
893353205150|19791209299986
687194774944|15393162788893
687194774945|10995116277788
687194774946|19791209299984
687194774947|15393162788893
687194774948|19791209299984
687194774949|10995116277788
687194774950|19791209299984
687194774951|19791209299984
687194774952|19791209299986
687194774954|19791209299984
687194774955|10995116277788
687194774956|15393162788893
687194774957|15393162788893
687194774958|15393162788893
687194774959|4398046511180
687194774961|10995116277788
687194774962|10995116277788
687194774963|19791209299986
687194774964|19791209299986
687194774965|4398046511180
687194774966|6597069766678
1030792158649|21990232555524
1030792158650|17592186044459
1030792158651|30786325577752
1030792158652|6597069766733
1030792158653|6597069766733
962072681919|21990232555524
962072681920|28587302322250
343597391298|6597069766733
343597391299|4398046511145
343597391300|6597069766733
824633728454|15393162788922
893353205192|24189255811103
893353205193|4398046511145
893353205194|4398046511145
893353205195|4398046511145
893353205196|24189255811103
893353205197|28587302322250
893353205198|15393162788922
893353205199|17592186044459
893353205200|4398046511145
893353205201|24189255811103
893353205202|6597069766733
893353205203|4398046511145
893353205204|21990232555524
893353205205|28587302322250
962072681943|4398046511145
962072681944|28587302322250
962072681945|28587302322250
962072681946|6597069766733
962072681947|4398046511145
962072681948|17592186044459
962072681949|24189255811103
962072681950|15393162788922
962072681951|15393162788922
962072681952|6597069766733
962072681953|17592186044459
962072681954|6597069766733
962072681955|28587302322250
962072681956|24189255811103
206158437862|6597069766733
206158437863|6597069766733
206158437864|4398046511145
274877914613|6597069766733
274877914614|4398046511145
274877914615|6597069766733
274877914616|6597069766733
274877914617|6597069766733
274877914618|4398046511145
274877914619|6597069766733
274877914620|4398046511145
274877914621|4398046511145
274877914622|6597069766733
274877914623|6597069766733
274877914624|4398046511145
274877914625|4398046511145
274877914626|4398046511145
274877914628|4398046511145
274877914629|6597069766733
274877914630|6597069766733
274877914631|4398046511145
274877914632|6597069766733
274877914633|6597069766733
1030792159476|4398046511163
1030792159477|21990232555586
1030792159478|4398046511145
1030792159479|4398046511145
1030792159480|19791209300004
1030792159481|21990232555611
1030792159482|21990232555524
1030792159483|21990232555586
1030792159484|4398046511163
1030792159485|21990232555586
1030792159486|4398046511163
1030792159487|4398046511163
1030792159488|4398046511163
1030792159489|19791209300004
1030792159490|4398046511145
1030792159501|21990232555586
1030792159502|4398046511145
1030792159503|21990232555586
1030792159504|19791209300004
1030792159505|21990232555524
1030792159506|21990232555586
1030792159507|21990232555524
1030792159508|21990232555611
1030792159509|21990232555611
1030792159510|4398046511145
1030792159511|21990232555586
1030792159512|21990232555524
1030792159513|21990232555611
1030792159514|4398046511145
1030792159515|4398046511163
1030792159516|21990232555611
618475299102|4398046511145
962072682784|21990232555611
962072682785|21990232555586
962072682786|21990232555586
962072682787|21990232555586
962072682788|4398046511163
962072682789|4398046511145
962072683007|17592186044425
962072683008|26388279066664
962072683009|17592186044425
962072683010|4398046511185
962072683011|6597069766720
962072683012|17592186044425
962072683013|26388279066664
962072683014|17592186044425
962072683015|17592186044425
962072683016|17592186044425
824633729546|6597069766720
824633729547|15393162788906
824633729548|17592186044425
824633729549|6597069766720
824633729550|17592186044425
824633729551|26388279066664
824633729552|17592186044425
824633729553|15393162788906
824633729554|15393162788906
824633729555|6597069766720
824633729556|17592186044425
824633729557|26388279066664
824633729558|26388279066664
481036345880|4398046511185
481036345881|6597069766720
481036345882|4398046511185
481036345883|6597069766720
481036345884|6597069766720
481036345885|6597069766720
481036345886|4398046511185
481036345887|6597069766720
481036345888|4398046511185
481036345889|4398046511185
481036345890|4398046511185
481036345891|4398046511185
824633729973|21990232555611
824633729974|21990232555586
824633729975|17592186044425
824633729976|21990232555524
824633729977|4398046511163
824633729978|6597069766733
824633729979|17592186044425
824633729980|6597069766733
824633729981|6597069766733
824633729982|17592186044459
824633729983|17592186044459
824633729984|17592186044425
824633729985|21990232555611
824633729986|21990232555524
824633729987|17592186044425
824633729988|17592186044425
824633729989|21990232555586
824633729990|17592186044425
1030792160200|4398046511163
1030792160201|17592186044459
1030792160202|6597069766733
1030792160203|30786325577752
1030792160204|4398046511163
1030792160205|21990232555611
1030792160206|6597069766733
1030792160207|4398046511163
1030792160208|17592186044425
1030792160209|6597069766733
1030792160210|24189255811079
1030792160211|17592186044459
1030792160212|21990232555611
1030792160213|24189255811079
1030792160214|21990232555611
1030792160215|17592186044425
1030792160216|21990232555586
1030792160217|17592186044459
481036346331|4398046511163
481036346332|4398046511163
481036346333|4398046511163
481036346334|6597069766733
481036346335|4398046511163
481036346336|6597069766733
481036346337|4398046511163
481036346338|6597069766733
481036346339|6597069766733
481036346340|4398046511163
481036346341|4398046511163
481036346342|6597069766733
481036346343|4398046511163
481036346344|4398046511163
481036346345|4398046511163
481036346346|4398046511163
1030792160236|21990232555524
1030792160237|24189255811079
1030792160238|30786325577752
1030792160239|17592186044459
1030792160240|24189255811079
1030792160241|21990232555586
1030792160242|17592186044425
1030792160243|6597069766733
1030792160244|6597069766733
1030792160246|30786325577752
1030792160247|4398046511163
1030792160248|21990232555524
1030792160249|17592186044425
1030792160250|24189255811079
1030792160251|6597069766733
1030792160252|30786325577752
755914253310|21990232555586
755914253311|21990232555524
755914253312|17592186044459
755914253313|21990232555524
755914253314|4398046511163
755914253315|21990232555586
755914253316|21990232555586
755914253317|6597069766733
755914253318|21990232555611
755914253319|21990232555524
755914253320|6597069766733
755914253321|21990232555611
755914253322|17592186044425
755914253323|21990232555524
755914253324|4398046511163
755914253325|6597069766733
687194776591|4398046511163
687194776593|4398046511163
687194776594|17592186044425
687194776595|21990232555586
687194776596|17592186044425
687194776597|6597069766733
687194776598|21990232555524
687194776599|21990232555524
687194776600|6597069766733
687194776601|6597069766733
687194776602|21990232555586
687194776603|21990232555524
687194776604|17592186044459
687194776605|21990232555586
687194776606|4398046511163
687194776608|21990232555524
687194776609|21990232555586
687194776610|17592186044459
687194776611|21990232555586
687194776612|6597069766733
687194776613|17592186044425
687194776614|21990232555524
687194776615|17592186044459
687194776616|21990232555586
687194776617|21990232555586
687194776618|6597069766733
687194776619|6597069766733
687194776620|17592186044425
687194776622|21990232555586
687194776623|21990232555586
687194776624|21990232555586
687194776625|17592186044459
687194776626|17592186044459
687194776628|21990232555586
687194776629|4398046511163
687194776630|21990232555524
687194776632|17592186044425
687194776633|4398046511163
687194776634|4398046511163
687194776635|21990232555586
687194776636|6597069766733
1099511637315|21990232555524
1099511637316|6597069766720
1099511637317|6597069766720
1099511637318|30786325577752
1099511637321|10995116277846
1099511637322|6597069766720
412316869964|6597069766720
412316869965|6597069766720
412316869966|10995116277846
412316869967|6597069766720
412316869968|10995116277846
412316869969|6597069766733
412316869970|6597069766720
412316869971|6597069766733
412316869972|6597069766733
412316869973|6597069766733
412316869974|10995116277846
412316869975|10995116277846
412316869976|6597069766720
412316869977|6597069766733
412316869978|6597069766720
1030792160604|6597069766733
1030792160605|15393162788906
1030792160606|10995116277846
1030792160607|13194139533344
412316869985|10995116277846
412316869986|6597069766733
412316869987|6597069766720
412316869988|10995116277846
412316869989|6597069766720
412316869990|10995116277846
412316869991|6597069766720
412316869992|6597069766733
412316869993|6597069766720
412316869994|6597069766720
412316869995|6597069766733
412316869996|6597069766733
412316869997|6597069766720
412316869998|10995116277846
412316869999|6597069766733
412316870000|6597069766720
412316870001|6597069766733
412316870003|10995116277846
412316870004|10995116277846
412316870005|10995116277846
412316870006|6597069766720
412316870007|6597069766733
412316870008|6597069766720
412316870009|10995116277846
412316870010|6597069766733
412316870011|6597069766733
412316870012|6597069766720
412316870013|10995116277846
412316870014|6597069766720
412316870015|6597069766733
412316870016|6597069766733
412316870017|10995116277846
1030792160956|19791209299986
1030792160957|30786325577784
1030792160958|4398046511145
1030792160959|17592186044425
1030792160960|10995116277788
1030792160961|19791209299986
1030792160962|94
1030792160963|4398046511163
1030792160964|10995116277820
1030792160965|6597069766693
1030792160966|19791209300020
1030792160967|15393162788906
1030792160968|19791209299986
1030792160969|6597069766733
1030792160970|17592186044425
1030792160971|17592186044459
1030792160972|24189255811164
1030792160973|4398046511163
1030792160974|17592186044425
687194777297|19791209299986
687194777298|19791209299986
687194777299|94
687194777300|10995116277820
687194777301|10995116277765
687194777302|10995116277820
687194777303|10995116277820
687194777304|94
687194777305|19791209299986
687194777306|15393162788865
687194777308|10995116277820
687194777309|10995116277820
687194777310|10995116277820
687194777311|13194139533332
687194777312|19791209299986
687194777313|10995116277765
687194777314|19791209299986
687194777315|10995116277788
687194777316|19791209299986
687194777317|10995116277788
687194777318|19791209299986
687194777319|19791209299986
687194777320|13194139533332
687194777321|94
687194777322|94
687194777323|10995116277820
687194777324|13194139533332
687194777326|13194139533332
687194777327|13194139533332
687194777328|15393162788865
687194777329|10995116277820
687194777330|19791209299986
687194777331|10995116277820
687194777332|13194139533332
687194777333|13194139533332
687194777334|19791209299986
687194777335|10995116277820
687194777336|10995116277765
687194777337|10995116277765
687194777338|10995116277820
687194777339|94
687194777340|13194139533332
687194777341|10995116277820
687194777343|19791209299986
687194777344|19791209299986
687194777345|19791209299986
687194777346|13194139533332
687194777347|10995116277765
687194777348|13194139533332
687194777349|13194139533332
687194777350|15393162788865
687194777351|94
687194777352|13194139533332
687194777353|10995116277765
687194777354|10995116277820
687194777355|94
687194777356|19791209299986
687194777357|10995116277765
687194777358|19791209299986
687194777359|10995116277765
687194777360|19791209299986
687194777361|19791209299986
687194777363|13194139533332
687194777364|19791209299986
687194777365|10995116277788
687194777366|13194139533332
687194777367|10995116277788
687194777368|10995116277765
687194777369|13194139533332
687194777371|13194139533332
687194777373|94
687194777374|10995116277788
687194777375|94
687194777376|94
687194777377|13194139533332
687194777378|10995116277788
687194777379|10995116277765
687194777380|13194139533332
687194777381|13194139533332
687194777382|10995116277788
687194777383|10995116277788
687194777384|19791209299986
687194777385|15393162788865
687194777386|10995116277788
687194777387|19791209299986
687194777389|19791209299986
687194777390|10995116277820
687194777391|13194139533332
687194777392|10995116277820
618475301190|13194139533344
618475301191|10995116277846
618475301192|4398046511185
618475301193|6597069766678
618475301194|13194139533344
618475301195|10995116277846
618475301196|10995116277846
206158441125|6597069766733
206158441126|6597069766678
206158441127|6597069766733
1099511638697|6597069766733
687194778283|15393162788893
687194778284|15393162788906
687194778285|19791209300020
687194778287|19791209300020
687194778288|15393162788906
687194778289|6597069766719
687194778290|19791209300020
687194778291|15393162788906
687194778292|6597069766719
687194778293|6597069766733
687194778294|6597069766733
687194778295|6597069766719
687194778296|19791209300020
687194778297|6597069766719
687194778298|6597069766719
687194778299|6597069766733
687194778300|15393162788906
687194778301|15393162788893
687194778302|6597069766733
687194778303|19791209300020
687194778305|15393162788893
687194778307|15393162788906
687194778308|19791209300020
687194778309|6597069766678
687194778310|15393162788906
687194778311|15393162788893
687194778312|6597069766678
687194778313|15393162788906
687194778314|6597069766678
687194778924|6597069766678
687194778925|6597069766678
687194778926|6597069766720
687194778927|6597069766678
687194778928|6597069766678
687194778929|6597069766678
687194778930|6597069766678
687194778931|6597069766720
687194778932|6597069766678
687194778933|6597069766678
687194778934|6597069766720
687194778935|6597069766678
687194778936|6597069766678
687194778937|6597069766720
687194778938|6597069766720
687194778939|6597069766720
687194778940|6597069766678
549755825470|6597069766720
549755825471|6597069766678
549755825472|6597069766678
549755825473|6597069766678
549755825474|6597069766720
549755825475|6597069766720
549755825476|6597069766720
549755825477|6597069766720
549755825478|6597069766678
343597395272|6597069766720
343597395273|6597069766720
343597395274|6597069766678
687194778956|6597069766720
687194778957|6597069766720
687194778958|6597069766720
687194778959|6597069766720
687194778960|6597069766678
687194778961|6597069766720
687194778962|6597069766678
687194778963|6597069766678
687194778964|6597069766720
687194778965|6597069766678
687194778968|6597069766678
687194778969|6597069766678
687194778970|6597069766720
687194778971|6597069766720
687194778972|6597069766720
687194778973|6597069766678
687194778974|6597069766720
687194778975|6597069766678
687194778976|6597069766720
687194778977|6597069766678
687194778978|6597069766678
549755825509|6597069766720
962072686186|6597069766733
962072686187|17592186044425
412316872348|8796093022290
412316872349|6597069766733
412316872350|10995116277820
412316872351|10995116277820
412316872352|10995116277820
412316872353|8796093022290
412316872354|8796093022290
412316872355|6597069766733
412316872356|10995116277820
412316872357|10995116277820
412316872358|8796093022290
412316872359|6597069766733
412316872360|10995116277820
412316872361|6597069766733
412316872362|8796093022290
412316872363|10995116277820
412316872364|6597069766733
412316872365|6597069766733
412316872366|10995116277820
412316872367|10995116277820
412316872369|8796093022290
412316872370|8796093022290
412316872371|6597069766733
412316872372|10995116277820
412316872373|6597069766733
412316872374|10995116277820
412316872375|8796093022290
412316872376|8796093022290
412316872377|10995116277820
412316872378|10995116277820
412316872379|10995116277820
412316872381|8796093022290
412316872382|8796093022290
412316872383|10995116277820
412316872384|10995116277820
412316872385|8796093022290
412316872386|8796093022290
412316872387|6597069766733
412316872388|8796093022290
412316872389|8796093022290
481036349127|6597069766733
481036349128|8796093022290
481036349129|6597069766733
481036349130|6597069766733
481036349131|8796093022290
481036349132|6597069766733
481036349133|8796093022290
481036349134|8796093022290
481036349135|8796093022290
481036349136|6597069766733
481036349137|8796093022290
481036349138|8796093022290
481036349139|6597069766733
481036349140|10995116277820
481036349141|10995116277820
481036349142|8796093022290
412316872408|8796093022290
412316872409|10995116277820
412316872410|8796093022290
412316872411|6597069766733
412316872412|8796093022290
412316872413|10995116277820
412316872414|6597069766733
412316872415|6597069766733
412316872416|6597069766733
412316872418|6597069766733
412316872419|10995116277820
412316872420|10995116277820
412316872421|6597069766733
412316872423|8796093022290
412316872424|10995116277820
412316872425|8796093022290
412316872426|10995116277820
412316872427|6597069766733
412316872428|10995116277820
412316872429|8796093022290
412316872430|8796093022290
412316872431|10995116277820
